geo,time,na_item,values
AT,2020-01-01,EmiCO2Aviation,23.05955731
AT,2020-04-01,EmiCO2Aviation,23.05955731
AT,2020-07-01,EmiCO2Aviation,23.05955731
AT,2020-10-01,EmiCO2Aviation,23.06324698
AT,2021-01-01,EmiCO2Aviation,27.77963727
AT,2021-04-01,EmiCO2Aviation,27.77963727
AT,2021-07-01,EmiCO2Aviation,27.77963727
AT,2021-10-01,EmiCO2Aviation,27.78408219
AT,2022-01-01,EmiCO2Aviation,42.57905464
AT,2022-04-01,EmiCO2Aviation,42.57905464
AT,2022-07-01,EmiCO2Aviation,42.57905464
AT,2022-10-01,EmiCO2Aviation,42.58586756
AT,1970-01-01,EmiCO2Road,1774.327648
AT,1970-04-01,EmiCO2Road,1976.151275
AT,1970-07-01,EmiCO2Road,1992.585923
AT,1970-10-01,EmiCO2Road,1936.677399
AT,1971-01-01,EmiCO2Road,1955.694253
AT,1971-04-01,EmiCO2Road,2178.147703
AT,1971-07-01,EmiCO2Road,2196.262253
AT,1971-10-01,EmiCO2Road,2134.638923
AT,1972-01-01,EmiCO2Road,2190.086502
AT,1972-04-01,EmiCO2Road,2439.201258
AT,1972-07-01,EmiCO2Road,2459.486859
AT,1972-10-01,EmiCO2Road,2390.477901
AT,1973-01-01,EmiCO2Road,2378.538318
AT,1973-04-01,EmiCO2Road,2649.088816
AT,1973-07-01,EmiCO2Road,2671.119945
AT,1973-10-01,EmiCO2Road,2596.172927
AT,1974-01-01,EmiCO2Road,2209.017092
AT,1974-04-01,EmiCO2Road,2460.285137
AT,1974-07-01,EmiCO2Road,2480.746082
AT,1974-10-01,EmiCO2Road,2411.140626
AT,1975-01-01,EmiCO2Road,2266.089855
AT,1975-04-01,EmiCO2Road,2523.849729
AT,1975-07-01,EmiCO2Road,2544.839308
AT,1975-10-01,EmiCO2Road,2473.435507
AT,1976-01-01,EmiCO2Road,2320.551635
AT,1976-04-01,EmiCO2Road,2584.506348
AT,1976-07-01,EmiCO2Road,2606.000377
AT,1976-10-01,EmiCO2Road,2532.880502
AT,1977-01-01,EmiCO2Road,2427.098419
AT,1977-04-01,EmiCO2Road,2703.172461
AT,1977-07-01,EmiCO2Road,2725.653376
AT,1977-10-01,EmiCO2Road,2649.176244
AT,1978-01-01,EmiCO2Road,2610.438516
AT,1978-04-01,EmiCO2Road,2907.366859
AT,1978-07-01,EmiCO2Road,2931.545955
AT,1978-10-01,EmiCO2Road,2849.291833
AT,1979-01-01,EmiCO2Road,2758.104767
AT,1979-04-01,EmiCO2Road,3071.829634
AT,1979-07-01,EmiCO2Road,3097.376484
AT,1979-10-01,EmiCO2Road,3010.469444
AT,1980-01-01,EmiCO2Road,2576.105368
AT,1980-04-01,EmiCO2Road,2869.128433
AT,1980-07-01,EmiCO2Road,2892.98952
AT,1980-10-01,EmiCO2Road,2811.817225
AT,1981-01-01,EmiCO2Road,2428.020308
AT,1981-04-01,EmiCO2Road,2704.199211
AT,1981-07-01,EmiCO2Road,2726.688665
AT,1981-10-01,EmiCO2Road,2650.182485
AT,1982-01-01,EmiCO2Road,2409.272285
AT,1982-04-01,EmiCO2Road,2683.318665
AT,1982-07-01,EmiCO2Road,2705.634466
AT,1982-10-01,EmiCO2Road,2629.71903
AT,1983-01-01,EmiCO2Road,2490.477574
AT,1983-04-01,EmiCO2Road,2773.760774
AT,1983-07-01,EmiCO2Road,2796.828736
AT,1983-10-01,EmiCO2Road,2718.354547
AT,1984-01-01,EmiCO2Road,2428.088329
AT,1984-04-01,EmiCO2Road,2704.274969
AT,1984-07-01,EmiCO2Road,2726.765053
AT,1984-10-01,EmiCO2Road,2650.25673
AT,1985-01-01,EmiCO2Road,2471.372622
AT,1985-04-01,EmiCO2Road,2752.4827
AT,1985-07-01,EmiCO2Road,2775.373704
AT,1985-10-01,EmiCO2Road,2697.501505
AT,1986-01-01,EmiCO2Road,2558.610851
AT,1986-04-01,EmiCO2Road,2849.643976
AT,1986-07-01,EmiCO2Road,2873.343021
AT,1986-10-01,EmiCO2Road,2792.721972
AT,1987-01-01,EmiCO2Road,2601.510072
AT,1987-04-01,EmiCO2Road,2897.422835
AT,1987-07-01,EmiCO2Road,2921.519232
AT,1987-10-01,EmiCO2Road,2839.546442
AT,1988-01-01,EmiCO2Road,2784.726615
AT,1988-04-01,EmiCO2Road,3101.479625
AT,1988-07-01,EmiCO2Road,3127.273059
AT,1988-10-01,EmiCO2Road,3039.527171
AT,1989-01-01,EmiCO2Road,2895.476614
AT,1989-04-01,EmiCO2Road,3224.827053
AT,1989-07-01,EmiCO2Road,3251.646305
AT,1989-10-01,EmiCO2Road,3160.410719
AT,1990-01-01,EmiCO2Road,3034.340072
AT,1990-04-01,EmiCO2Road,3379.485748
AT,1990-07-01,EmiCO2Road,3407.591218
AT,1990-10-01,EmiCO2Road,3311.980087
AT,1991-01-01,EmiCO2Road,3366.054123
AT,1991-04-01,EmiCO2Road,3748.931124
AT,1991-07-01,EmiCO2Road,3780.109084
AT,1991-10-01,EmiCO2Road,3674.045744
AT,1992-01-01,EmiCO2Road,3369.555193
AT,1992-04-01,EmiCO2Road,3752.830428
AT,1992-07-01,EmiCO2Road,3784.040817
AT,1992-10-01,EmiCO2Road,3677.867159
AT,1993-01-01,EmiCO2Road,3404.301482
AT,1993-04-01,EmiCO2Road,3791.528988
AT,1993-07-01,EmiCO2Road,3823.061213
AT,1993-10-01,EmiCO2Road,3715.79271
AT,1994-01-01,EmiCO2Road,3415.99228
AT,1994-04-01,EmiCO2Road,3804.549574
AT,1994-07-01,EmiCO2Road,3836.190084
AT,1994-10-01,EmiCO2Road,3728.553208
AT,1995-01-01,EmiCO2Road,3467.711814
AT,1995-04-01,EmiCO2Road,3862.152026
AT,1995-07-01,EmiCO2Road,3894.271586
AT,1995-10-01,EmiCO2Road,3785.005044
AT,1996-01-01,EmiCO2Road,3840.076122
AT,1996-04-01,EmiCO2Road,4276.871484
AT,1996-07-01,EmiCO2Road,4312.440056
AT,1996-10-01,EmiCO2Road,4191.440427
AT,1997-01-01,EmiCO2Road,3624.371616
AT,1997-04-01,EmiCO2Road,4036.631338
AT,1997-07-01,EmiCO2Road,4070.201955
AT,1997-10-01,EmiCO2Road,3955.999109
AT,1998-01-01,EmiCO2Road,4076.888772
AT,1998-04-01,EmiCO2Road,4540.620753
AT,1998-07-01,EmiCO2Road,4578.382794
AT,1998-10-01,EmiCO2Road,4449.921271
AT,1999-01-01,EmiCO2Road,3943.476802
AT,1999-04-01,EmiCO2Road,4392.033634
AT,1999-07-01,EmiCO2Road,4428.559951
AT,1999-10-01,EmiCO2Road,4304.302199
AT,2000-01-01,EmiCO2Road,4143.57037
AT,2000-04-01,EmiCO2Road,4614.887152
AT,2000-07-01,EmiCO2Road,4653.266829
AT,2000-10-01,EmiCO2Road,4522.704189
AT,2001-01-01,EmiCO2Road,4451.788305
AT,2001-04-01,EmiCO2Road,4958.16381
AT,2001-07-01,EmiCO2Road,4999.398345
AT,2001-10-01,EmiCO2Road,4859.123852
AT,2002-01-01,EmiCO2Road,4938.475266
AT,2002-04-01,EmiCO2Road,5500.209727
AT,2002-07-01,EmiCO2Road,5545.952184
AT,2002-10-01,EmiCO2Road,5390.342333
AT,2003-01-01,EmiCO2Road,5280.481686
AT,2003-04-01,EmiCO2Road,5881.118194
AT,2003-07-01,EmiCO2Road,5930.028473
AT,2003-10-01,EmiCO2Road,5763.642104
AT,2004-01-01,EmiCO2Road,5351.810979
AT,2004-04-01,EmiCO2Road,5960.560946
AT,2004-07-01,EmiCO2Road,6010.13191
AT,2004-10-01,EmiCO2Road,5841.497977
AT,2005-01-01,EmiCO2Road,5513.639132
AT,2005-04-01,EmiCO2Road,6140.796492
AT,2005-07-01,EmiCO2Road,6191.866383
AT,2005-10-01,EmiCO2Road,6018.133294
AT,2006-01-01,EmiCO2Road,5221.198631
AT,2006-04-01,EmiCO2Road,5815.091896
AT,2006-07-01,EmiCO2Road,5863.453068
AT,2006-10-01,EmiCO2Road,5698.93469
AT,2007-01-01,EmiCO2Road,5259.597084
AT,2007-04-01,EmiCO2Road,5857.858041
AT,2007-07-01,EmiCO2Road,5906.574876
AT,2007-10-01,EmiCO2Road,5740.846575
AT,2008-01-01,EmiCO2Road,5027.271602
AT,2008-04-01,EmiCO2Road,5599.106339
AT,2008-07-01,EmiCO2Road,5645.671269
AT,2008-10-01,EmiCO2Road,5487.263472
AT,2009-01-01,EmiCO2Road,4841.943388
AT,2009-04-01,EmiCO2Road,5392.697682
AT,2009-07-01,EmiCO2Road,5437.546015
AT,2009-10-01,EmiCO2Road,5284.977854
AT,2010-01-01,EmiCO2Road,5025.226666
AT,2010-04-01,EmiCO2Road,5596.828799
AT,2010-07-01,EmiCO2Road,5643.374787
AT,2010-10-01,EmiCO2Road,5485.031426
AT,2011-01-01,EmiCO2Road,4817.509548
AT,2011-04-01,EmiCO2Road,5365.484578
AT,2011-07-01,EmiCO2Road,5410.106594
AT,2011-10-01,EmiCO2Road,5258.308336
AT,2012-01-01,EmiCO2Road,4829.935975
AT,2012-04-01,EmiCO2Road,5379.324468
AT,2012-07-01,EmiCO2Road,5424.061583
AT,2012-10-01,EmiCO2Road,5271.871772
AT,2013-01-01,EmiCO2Road,5136.40072
AT,2013-04-01,EmiCO2Road,5720.648517
AT,2013-07-01,EmiCO2Road,5768.22425
AT,2013-10-01,EmiCO2Road,5606.377829
AT,2014-01-01,EmiCO2Road,5051.568886
AT,2014-04-01,EmiCO2Road,5626.167355
AT,2014-07-01,EmiCO2Road,5672.957337
AT,2014-10-01,EmiCO2Road,5513.783941
AT,2015-01-01,EmiCO2Road,5156.181732
AT,2015-04-01,EmiCO2Road,5742.67955
AT,2015-07-01,EmiCO2Road,5790.438504
AT,2015-10-01,EmiCO2Road,5627.968789
AT,2016-01-01,EmiCO2Road,5352.536619
AT,2016-04-01,EmiCO2Road,5961.369126
AT,2016-07-01,EmiCO2Road,6010.946811
AT,2016-10-01,EmiCO2Road,5842.290013
AT,2017-01-01,EmiCO2Road,5462.012854
AT,2017-04-01,EmiCO2Road,6083.297904
AT,2017-07-01,EmiCO2Road,6133.889609
AT,2017-10-01,EmiCO2Road,5961.783248
AT,2018-01-01,EmiCO2Road,5529.683243
AT,2018-04-01,EmiCO2Road,6158.665565
AT,2018-07-01,EmiCO2Road,6209.884065
AT,2018-10-01,EmiCO2Road,6035.645431
AT,2019-01-01,EmiCO2Road,5550.445065
AT,2019-04-01,EmiCO2Road,6181.788973
AT,2019-07-01,EmiCO2Road,6233.199778
AT,2019-10-01,EmiCO2Road,6058.306945
AT,2020-01-01,EmiCO2Road,4844.405823
AT,2020-04-01,EmiCO2Road,5395.440211
AT,2020-07-01,EmiCO2Road,5440.311352
AT,2020-10-01,EmiCO2Road,5287.665601
AT,2021-01-01,EmiCO2Road,5046.156743
AT,2021-04-01,EmiCO2Road,5620.1396
AT,2021-07-01,EmiCO2Road,5666.879452
AT,2021-10-01,EmiCO2Road,5507.876591
AT,2022-01-01,EmiCO2Road,4843.384176
AT,2022-04-01,EmiCO2Road,5394.302356
AT,2022-07-01,EmiCO2Road,5439.164034
AT,2022-10-01,EmiCO2Road,5286.550474
AT,1970-01-01,EmiCO2Residential,3707.331646
AT,1970-04-01,EmiCO2Residential,3707.331646
AT,1970-07-01,EmiCO2Residential,3707.331646
AT,1970-10-01,EmiCO2Residential,3707.924843
AT,1971-01-01,EmiCO2Residential,3416.381684
AT,1971-04-01,EmiCO2Residential,3416.381684
AT,1971-07-01,EmiCO2Residential,3416.381684
AT,1971-10-01,EmiCO2Residential,3416.928327
AT,1972-01-01,EmiCO2Residential,3481.624086
AT,1972-04-01,EmiCO2Residential,3481.624086
AT,1972-07-01,EmiCO2Residential,3481.624086
AT,1972-10-01,EmiCO2Residential,3482.181168
AT,1973-01-01,EmiCO2Residential,5971.816764
AT,1973-04-01,EmiCO2Residential,2716.695366
AT,1973-07-01,EmiCO2Residential,1346.14233
AT,1973-10-01,EmiCO2Residential,5415.159951
AT,1974-01-01,EmiCO2Residential,3422.865497
AT,1974-04-01,EmiCO2Residential,3422.865497
AT,1974-07-01,EmiCO2Residential,3422.865497
AT,1974-10-01,EmiCO2Residential,3423.413178
AT,1975-01-01,EmiCO2Residential,3418.380088
AT,1975-04-01,EmiCO2Residential,3418.380088
AT,1975-07-01,EmiCO2Residential,3418.380088
AT,1975-10-01,EmiCO2Residential,3418.927051
AT,1976-01-01,EmiCO2Residential,3673.789501
AT,1976-04-01,EmiCO2Residential,3673.789501
AT,1976-07-01,EmiCO2Residential,3673.789501
AT,1976-10-01,EmiCO2Residential,3674.377331
AT,1977-01-01,EmiCO2Residential,3581.349654
AT,1977-04-01,EmiCO2Residential,3581.349654
AT,1977-07-01,EmiCO2Residential,3581.349654
AT,1977-10-01,EmiCO2Residential,3581.922693
AT,1978-01-01,EmiCO2Residential,3740.960734
AT,1978-04-01,EmiCO2Residential,3740.960734
AT,1978-07-01,EmiCO2Residential,3740.960734
AT,1978-10-01,EmiCO2Residential,3741.559312
AT,1979-01-01,EmiCO2Residential,4123.232374
AT,1979-04-01,EmiCO2Residential,4123.232374
AT,1979-07-01,EmiCO2Residential,4123.232374
AT,1979-10-01,EmiCO2Residential,4123.892117
AT,1980-01-01,EmiCO2Residential,4531.119626
AT,1980-04-01,EmiCO2Residential,4531.119626
AT,1980-07-01,EmiCO2Residential,4531.119626
AT,1980-10-01,EmiCO2Residential,4531.844634
AT,1981-01-01,EmiCO2Residential,4353.388767
AT,1981-04-01,EmiCO2Residential,4353.388767
AT,1981-07-01,EmiCO2Residential,4353.388767
AT,1981-10-01,EmiCO2Residential,4354.085337
AT,1982-01-01,EmiCO2Residential,6042.092897
AT,1982-04-01,EmiCO2Residential,3728.651584
AT,1982-07-01,EmiCO2Residential,2720.16859
AT,1982-10-01,EmiCO2Residential,5015.074263
AT,1983-01-01,EmiCO2Residential,4462.356608
AT,1983-04-01,EmiCO2Residential,3846.671682
AT,1983-07-01,EmiCO2Residential,3635.470437
AT,1983-10-01,EmiCO2Residential,4370.874451
AT,1984-01-01,EmiCO2Residential,5279.325645
AT,1984-04-01,EmiCO2Residential,3591.333795
AT,1984-07-01,EmiCO2Residential,2960.381206
AT,1984-10-01,EmiCO2Residential,4535.404601
AT,1985-01-01,EmiCO2Residential,5710.974766
AT,1985-04-01,EmiCO2Residential,3605.336677
AT,1985-07-01,EmiCO2Residential,2943.300951
AT,1985-10-01,EmiCO2Residential,4841.757088
AT,1986-01-01,EmiCO2Residential,4142.05466
AT,1986-04-01,EmiCO2Residential,4142.05466
AT,1986-07-01,EmiCO2Residential,4142.05466
AT,1986-10-01,EmiCO2Residential,4142.717415
AT,1987-01-01,EmiCO2Residential,6466.733057
AT,1987-04-01,EmiCO2Residential,3272.363568
AT,1987-07-01,EmiCO2Residential,2072.983094
AT,1987-10-01,EmiCO2Residential,4806.597795
AT,1988-01-01,EmiCO2Residential,5326.698724
AT,1988-04-01,EmiCO2Residential,2626.590794
AT,1988-07-01,EmiCO2Residential,1797.443946
AT,1988-10-01,EmiCO2Residential,4738.254782
AT,1989-01-01,EmiCO2Residential,3724.22279
AT,1989-04-01,EmiCO2Residential,3176.406514
AT,1989-07-01,EmiCO2Residential,2915.343744
AT,1989-10-01,EmiCO2Residential,3708.779107
AT,1990-01-01,EmiCO2Residential,4389.023679
AT,1990-04-01,EmiCO2Residential,2544.858189
AT,1990-07-01,EmiCO2Residential,1853.386111
AT,1990-10-01,EmiCO2Residential,4340.392978
AT,1991-01-01,EmiCO2Residential,5413.002089
AT,1991-04-01,EmiCO2Residential,2931.805358
AT,1991-07-01,EmiCO2Residential,1207.906403
AT,1991-10-01,EmiCO2Residential,4927.562483
AT,1992-01-01,EmiCO2Residential,4365.713866
AT,1992-04-01,EmiCO2Residential,2922.16375
AT,1992-07-01,EmiCO2Residential,2350.971693
AT,1992-10-01,EmiCO2Residential,4129.701444
AT,1993-01-01,EmiCO2Residential,3538.419953
AT,1993-04-01,EmiCO2Residential,3240.093375
AT,1993-07-01,EmiCO2Residential,3188.436404
AT,1993-10-01,EmiCO2Residential,3468.170765
AT,1994-01-01,EmiCO2Residential,4853.877045
AT,1994-04-01,EmiCO2Residential,2312.298092
AT,1994-07-01,EmiCO2Residential,935.7439749
AT,1994-10-01,EmiCO2Residential,4311.771189
AT,1995-01-01,EmiCO2Residential,3457.490831
AT,1995-04-01,EmiCO2Residential,3353.417117
AT,1995-07-01,EmiCO2Residential,3316.373527
AT,1995-10-01,EmiCO2Residential,3434.552564
AT,1996-01-01,EmiCO2Residential,4933.845525
AT,1996-04-01,EmiCO2Residential,3031.099497
AT,1996-07-01,EmiCO2Residential,2794.88707
AT,1996-10-01,EmiCO2Residential,4212.348518
AT,1997-01-01,EmiCO2Residential,4459.064833
AT,1997-04-01,EmiCO2Residential,2821.393271
AT,1997-07-01,EmiCO2Residential,2069.330883
AT,1997-10-01,EmiCO2Residential,4103.210992
AT,1998-01-01,EmiCO2Residential,4390.308281
AT,1998-04-01,EmiCO2Residential,2612.41485
AT,1998-07-01,EmiCO2Residential,2112.925379
AT,1998-10-01,EmiCO2Residential,4386.869357
AT,1999-01-01,EmiCO2Residential,3906.488772
AT,1999-04-01,EmiCO2Residential,3264.227218
AT,1999-07-01,EmiCO2Residential,3043.967645
AT,1999-10-01,EmiCO2Residential,3798.523984
AT,2000-01-01,EmiCO2Residential,4032.848883
AT,2000-04-01,EmiCO2Residential,2735.027541
AT,2000-07-01,EmiCO2Residential,2541.85858
AT,2000-10-01,EmiCO2Residential,3564.304049
AT,2001-01-01,EmiCO2Residential,4090.112399
AT,2001-04-01,EmiCO2Residential,3155.845714
AT,2001-07-01,EmiCO2Residential,2839.892566
AT,2001-10-01,EmiCO2Residential,3970.223953
AT,2002-01-01,EmiCO2Residential,3736.622346
AT,2002-04-01,EmiCO2Residential,3084.239786
AT,2002-07-01,EmiCO2Residential,2920.158716
AT,2002-10-01,EmiCO2Residential,3610.216329
AT,2003-01-01,EmiCO2Residential,3621.095086
AT,2003-04-01,EmiCO2Residential,3469.274429
AT,2003-07-01,EmiCO2Residential,3436.047349
AT,2003-10-01,EmiCO2Residential,3581.483211
AT,2004-01-01,EmiCO2Residential,3612.811014
AT,2004-04-01,EmiCO2Residential,3307.972805
AT,2004-07-01,EmiCO2Residential,3204.505593
AT,2004-10-01,EmiCO2Residential,3499.462058
AT,2005-01-01,EmiCO2Residential,3520.539723
AT,2005-04-01,EmiCO2Residential,3201.830309
AT,2005-07-01,EmiCO2Residential,3124.718342
AT,2005-10-01,EmiCO2Residential,3425.360354
AT,2006-01-01,EmiCO2Residential,3241.497802
AT,2006-04-01,EmiCO2Residential,3228.757
AT,2006-07-01,EmiCO2Residential,3225.000263
AT,2006-10-01,EmiCO2Residential,3235.098457
AT,2007-01-01,EmiCO2Residential,2774.933704
AT,2007-04-01,EmiCO2Residential,2705.806108
AT,2007-07-01,EmiCO2Residential,2698.00203
AT,2007-10-01,EmiCO2Residential,2785.772559
AT,2008-01-01,EmiCO2Residential,3153.321153
AT,2008-04-01,EmiCO2Residential,2623.213431
AT,2008-07-01,EmiCO2Residential,2487.437977
AT,2008-10-01,EmiCO2Residential,3041.522104
AT,2009-01-01,EmiCO2Residential,3291.591972
AT,2009-04-01,EmiCO2Residential,2198.736347
AT,2009-07-01,EmiCO2Residential,1941.088656
AT,2009-10-01,EmiCO2Residential,2957.50975
AT,2010-01-01,EmiCO2Residential,2812.729104
AT,2010-04-01,EmiCO2Residential,2544.795532
AT,2010-07-01,EmiCO2Residential,2473.559479
AT,2010-10-01,EmiCO2Residential,2751.283908
AT,2011-01-01,EmiCO2Residential,3711.347295
AT,2011-04-01,EmiCO2Residential,1492.722656
AT,2011-07-01,EmiCO2Residential,956.4814854
AT,2011-10-01,EmiCO2Residential,3165.580855
AT,2012-01-01,EmiCO2Residential,2771.071292
AT,2012-04-01,EmiCO2Residential,1927.873662
AT,2012-07-01,EmiCO2Residential,1678.44737
AT,2012-10-01,EmiCO2Residential,2533.137686
AT,2013-01-01,EmiCO2Residential,3728.900361
AT,2013-04-01,EmiCO2Residential,1635.667192
AT,2013-07-01,EmiCO2Residential,938.5946672
AT,2013-10-01,EmiCO2Residential,2858.853357
AT,2014-01-01,EmiCO2Residential,3201.686659
AT,2014-04-01,EmiCO2Residential,1469.852633
AT,2014-07-01,EmiCO2Residential,825.5023863
AT,2014-10-01,EmiCO2Residential,2659.290564
AT,2015-01-01,EmiCO2Residential,3350.394153
AT,2015-04-01,EmiCO2Residential,1573.290244
AT,2015-07-01,EmiCO2Residential,927.5388008
AT,2015-10-01,EmiCO2Residential,2727.325675
AT,2016-01-01,EmiCO2Residential,3489.594066
AT,2016-04-01,EmiCO2Residential,1458.073435
AT,2016-07-01,EmiCO2Residential,666.7744704
AT,2016-10-01,EmiCO2Residential,3198.33189
AT,2017-01-01,EmiCO2Residential,3664.169839
AT,2017-04-01,EmiCO2Residential,1397.084287
AT,2017-07-01,EmiCO2Residential,846.2062038
AT,2017-10-01,EmiCO2Residential,3071.807537
AT,2018-01-01,EmiCO2Residential,3754.496584
AT,2018-04-01,EmiCO2Residential,1021.586607
AT,2018-07-01,EmiCO2Residential,621.6964903
AT,2018-10-01,EmiCO2Residential,2789.978652
AT,2019-01-01,EmiCO2Residential,2104.964072
AT,2019-04-01,EmiCO2Residential,2104.964072
AT,2019-07-01,EmiCO2Residential,2104.964072
AT,2019-10-01,EmiCO2Residential,2105.30088
AT,2020-01-01,EmiCO2Residential,3313.450186
AT,2020-04-01,EmiCO2Residential,1429.077704
AT,2020-07-01,EmiCO2Residential,678.8245144
AT,2020-10-01,EmiCO2Residential,2982.021134
AT,2021-01-01,EmiCO2Residential,3456.441153
AT,2021-04-01,EmiCO2Residential,1608.727789
AT,2021-07-01,EmiCO2Residential,698.1238634
AT,2021-10-01,EmiCO2Residential,2955.626432
AT,2022-01-01,EmiCO2Residential,1998.955523
AT,2022-04-01,EmiCO2Residential,1998.955523
AT,2022-07-01,EmiCO2Residential,1998.955523
AT,2022-10-01,EmiCO2Residential,1999.275368
